subject,block,trial,temporal,perceptual,spatial,category,trialType,imageNameL,imageNameR,imageNameC,targetflanker,response,accuracy,RT,TimeInitialFix,TimeImagePresented,TimeButtonPress,BlockType,Run,TType
1,6,9,1,1,1,2,0,2_2_5_2.bmp,2_1_5_1.bmp,2_5_5_0.bmp,2,1,1,0.588428666,595.4596024,595.9642841,600.5572792,1,1,1
1,6,10,1,1,1,2,0,2_2_5_2.bmp,2_1_5_1.bmp,2_1_5_3.bmp,1,1,0,0.375891236,601.5648724,595.9642841,602.4452227,1,1,0
1,6,11,1,1,1,2,0,2_2_5_2.bmp,2_1_5_1.bmp,2_1_1_0.bmp,1,1,0,0.314421547,603.6341835,595.9642841,604.4531747,1,1,0
1,6,12,1,1,1,2,1,2_2_5_2.bmp,2_1_5_1.bmp,2_1_5_3.bmp,1,1,0,0.566571782,605.750065,595.9642841,606.8211458,1,1,0
1,6,13,1,1,1,3,0,3_1_1_0.bmp,3_1_4_3.bmp,3_1_4_2.bmp,1,1,0,0.560026585,607.9039484,608.4086788,612.97288,1,1,1
1,6,14,1,1,1,3,0,3_1_1_0.bmp,3_1_4_3.bmp,3_1_4_2.bmp,1,1,0,0.460414537,613.984085,608.4086788,614.9488069,1,1,0
1,6,15,1,1,1,3,0,3_1_1_0.bmp,3_1_4_3.bmp,3_1_4_1.bmp,1,1,0,0.619110329,616.1056771,608.4086788,617.2288274,1,1,0
1,6,16,1,1,1,3,1,3_1_1_0.bmp,3_1_4_3.bmp,3_1_3_2.bmp,2,2,0,0.431542238,618.2530288,608.4086788,619.1886314,1,1,0
1,6,17,1,1,1,4,0,4_2_4_3.bmp,4_1_5_3.bmp,4_2_4_1.bmp,2,1,1,0.473986868,620.3973191,620.9019591,625.3805144,1,1,1
1,6,18,1,1,1,4,0,4_2_4_3.bmp,4_1_5_3.bmp,4_1_5_2.bmp,1,1,0,0.585362483,626.4744721,620.9019591,627.5643325,1,1,0
1,6,19,1,1,1,4,0,4_2_4_3.bmp,4_1_5_3.bmp,4_1_5_1.bmp,1,1,0,0.565721483,628.5422962,620.9019591,629.6123491,1,1,0
1,6,20,1,1,1,4,1,4_2_4_3.bmp,4_1_5_3.bmp,4_1_5_1.bmp,1,2,1,1.352458445,630.6593334,620.9019591,632.5161761,1,1,0
1,6,21,1,1,1,1,0,1_2_5_1.bmp,1_2_3_3.bmp,1_2_2_0.bmp,2,1,1,0.840898589,632.7337667,633.2384848,638.0840173,1,1,1
1,6,22,1,1,1,1,0,1_2_5_1.bmp,1_2_3_3.bmp,1_2_3_1.bmp,1,1,0,0.536667105,638.8107124,633.2384848,639.8519711,1,1,0
1,6,23,1,1,1,1,0,1_2_5_1.bmp,1_2_3_3.bmp,1_2_2_0.bmp,2,1,1,0.624792007,640.93025,633.2384848,642.0598331,1,1,0
1,6,24,1,1,1,1,1,1_2_5_1.bmp,1_2_3_3.bmp,1_2_3_2.bmp,1,2,1,0.637368016,643.0298632,633.2384848,644.1718433,1,1,0
1,6,25,1,1,1,2,0,2_1_5_1.bmp,2_5_5_0.bmp,2_1_5_3.bmp,2,0,0,NaN,645.1066109,645.61122,NaN,1,1,1
1,6,26,1,1,1,2,0,2_1_5_1.bmp,2_5_5_0.bmp,2_2_5_2.bmp,1,1,0,0.750367311,651.1806356,645.61122,652.4355615,1,1,0
1,6,27,1,1,1,2,0,2_1_5_1.bmp,2_5_5_0.bmp,2_1_1_0.bmp,2,2,0,0.525184166,653.2776069,645.61122,654.3074206,1,1,0
1,6,28,1,1,1,2,1,2_1_5_1.bmp,2_5_5_0.bmp,2_2_5_2.bmp,1,1,0,0.475877656,655.3430547,645.61122,656.3233936,1,1,0
1,6,29,1,1,1,3,0,3_3_5_3.bmp,3_4_4_0.bmp,3_3_5_2.bmp,2,1,1,0.479656828,657.5106465,658.0153583,662.499241,1,1,1
1,6,30,1,1,1,3,0,3_3_5_3.bmp,3_4_4_0.bmp,3_3_5_2.bmp,2,2,0,0.707730988,663.5910616,658.0153583,664.803045,1,1,0
1,7,1,1,1,2,4,0,4_4_5_2.bmp,4_2_5_1.bmp,4_5_5_0.bmp,2,1,1,0.648060748,681.7730072,682.2777301,686.9303741,2,1,0
1,7,2,1,1,2,4,0,4_4_5_2.bmp,4_2_5_1.bmp,4_5_5_0.bmp,2,1,1,0.576919287,687.840806,682.2777301,688.9222472,2,1,0
1,7,3,1,1,2,4,0,4_4_5_2.bmp,4_2_5_1.bmp,4_5_5_0.bmp,2,1,1,0.489543729,689.9279698,682.2777301,690.922155,2,1,0
1,7,4,1,1,2,4,1,4_4_5_2.bmp,4_2_5_1.bmp,4_2_2_0.bmp,1,2,1,1.065936912,691.9994141,682.2777301,693.5700769,2,1,0
1,7,5,1,1,2,1,0,1_1_4_2.bmp,1_2_4_2.bmp,1_2_4_3.bmp,1,1,0,0.548006425,694.1125585,694.6171994,699.1698867,2,1,1
1,7,6,1,1,2,1,0,1_1_4_2.bmp,1_2_4_2.bmp,1_4_4_0.bmp,2,1,1,0.662370705,700.1869849,694.6171994,701.3538213,2,1,0
1,7,7,1,1,2,1,0,1_1_4_2.bmp,1_2_4_2.bmp,1_2_4_3.bmp,1,1,0,0.449552947,702.279678,694.6171994,703.2336705,2,1,0
1,7,8,1,1,2,1,1,1_1_4_2.bmp,1_2_4_2.bmp,1_4_4_0.bmp,2,1,1,0.486543046,704.3465707,694.6171994,705.3375995,2,1,0
1,7,9,1,1,2,2,0,2_1_4_1.bmp,2_2_4_3.bmp,2_2_4_2.bmp,1,1,0,0.514053666,706.4981447,707.0027489,711.5213909,2,1,1
1,7,10,1,1,2,2,0,2_1_4_1.bmp,2_2_4_3.bmp,2_1_4_3.bmp,2,2,0,0.427073813,712.5739225,707.0027489,713.5053914,2,1,0
1,7,11,1,1,2,2,0,2_1_4_1.bmp,2_2_4_3.bmp,2_1_4_3.bmp,2,2,0,0.602868121,714.6777707,707.0027489,715.7852359,2,1,0
1,7,12,1,1,2,2,1,2_1_4_1.bmp,2_2_4_3.bmp,2_1_1_0.bmp,2,1,1,0.756931437,716.747634,707.0027489,718.0091306,2,1,0
1,7,13,1,1,2,3,0,3_2_3_1.bmp,3_3_5_3.bmp,3_2_2_0.bmp,2,1,1,0.440778946,718.9633245,719.4680486,723.9130604,2,1,1
1,7,14,1,1,2,3,0,3_2_3_1.bmp,3_3_5_3.bmp,3_3_5_2.bmp,1,1,0,0.439277553,725.1215218,719.4680486,726.064964,2,1,0
1,7,15,1,1,2,3,0,3_2_3_1.bmp,3_3_5_3.bmp,3_3_5_2.bmp,1,1,0,0.928563488,727.2001684,719.4680486,728.6329029,2,1,0
1,7,16,1,1,2,3,1,3_2_3_1.bmp,3_3_5_3.bmp,3_2_2_0.bmp,2,1,1,0.500762264,729.2758138,719.4680486,730.2807149,2,1,0
1,7,17,1,1,2,4,0,4_1_1_0.bmp,4_4_5_3.bmp,4_1_5_2.bmp,2,2,0,0.634858283,731.4007656,731.90532,736.5446203,2,1,1
1,7,18,1,1,2,4,0,4_1_1_0.bmp,4_4_5_3.bmp,4_4_5_2.bmp,1,2,1,0.612320558,737.5155037,731.90532,738.6324654,2,1,0
1,7,19,1,1,2,4,0,4_1_1_0.bmp,4_4_5_3.bmp,4_1_5_2.bmp,2,0,0,NaN,739.5792818,731.90532,NaN,2,1,0
1,7,20,1,1,2,4,1,4_1_1_0.bmp,4_4_5_3.bmp,4_1_3_2.bmp,2,2,0,0.464632079,741.6472916,731.90532,742.6163557,2,1,0
1,7,21,1,1,2,1,0,1_1_2_3.bmp,1_2_2_0.bmp,1_2_5_2.bmp,1,1,0,0.910071744,743.7327012,744.2374022,749.1521097,2,1,1
1,7,22,1,1,2,1,0,1_1_2_3.bmp,1_2_2_0.bmp,1_1_2_2.bmp,2,2,0,0.572547008,749.8751614,744.2374022,750.9521102,2,1,0
1,7,23,1,1,2,1,0,1_1_2_3.bmp,1_2_2_0.bmp,1_1_2_1.bmp,2,2,0,0.872015016,751.943593,744.2374022,753.3200245,2,1,0
1,7,24,1,1,2,1,1,1_1_2_3.bmp,1_2_2_0.bmp,1_1_2_2.bmp,2,2,0,0.823835526,754.0077002,744.2374022,755.3359062,2,1,0
1,7,25,1,1,2,2,0,2_3_4_3.bmp,2_1_5_3.bmp,2_3_4_1.bmp,2,2,0,0.731257523,756.0871103,756.5918049,761.3277129,2,1,1
1,7,26,1,1,2,2,0,2_3_4_3.bmp,2_1_5_3.bmp,2_1_5_2.bmp,1,2,1,0.554869207,762.1963715,756.5918049,763.2556431,2,1,0
1,7,27,1,1,2,2,0,2_3_4_3.bmp,2_1_5_3.bmp,2_1_5_1.bmp,1,2,1,0.916998824,764.2659527,756.5918049,765.6875224,2,1,0
1,7,28,1,1,2,2,1,2_3_4_3.bmp,2_1_5_3.bmp,2_1_5_2.bmp,1,2,1,1.185155106,766.3337765,756.5918049,768.0233832,2,1,0
1,7,29,1,1,2,3,0,3_1_1_0.bmp,3_1_2_3.bmp,3_1_5_2.bmp,2,1,1,1.212901886,768.5094017,769.0140963,774.2312765,2,1,1
1,7,30,1,1,2,3,0,3_1_1_0.bmp,3_1_2_3.bmp,3_1_3_1.bmp,2,1,1,0.48878507,774.6542223,769.0140963,775.6471888,2,1,0
1,8,1,1,2,1,1,0,1_2_2_0.bmp,1_1_1_0.bmp,1_1_4_1.bmp,1,2,1,0.560555993,792.8566874,793.3612018,797.9263831,3,1,0
1,8,2,1,2,1,1,0,1_2_2_0.bmp,1_1_1_0.bmp,1_2_3_2.bmp,2,2,0,0.571121932,798.9307824,793.3612018,800.0063,3,1,0
1,8,3,1,2,1,1,0,1_2_2_0.bmp,1_1_1_0.bmp,1_2_3_2.bmp,2,2,0,0.452905167,800.9926919,793.3612018,801.9501971,3,1,0
1,8,4,1,2,1,1,1,1_2_2_0.bmp,1_1_1_0.bmp,1_1_2_2.bmp,1,2,1,0.454311315,803.0632196,793.3612018,804.0221799,3,1,0
1,8,5,1,2,1,3,0,3_4_5_3.bmp,3_1_1_0.bmp,3_4_5_2.bmp,2,0,0,NaN,805.2268822,805.7314234,NaN,3,1,1
1,8,6,1,2,1,3,0,3_4_5_3.bmp,3_1_1_0.bmp,3_1_2_2.bmp,1,2,1,1.278485158,811.3673194,805.7314234,813.1498569,3,1,0
1,8,7,1,2,1,3,0,3_4_5_3.bmp,3_1_1_0.bmp,3_1_2_2.bmp,1,2,1,0.753559086,813.4441345,805.7314234,814.7017786,3,1,0
1,8,8,1,2,1,3,1,3_4_5_3.bmp,3_1_1_0.bmp,3_4_5_2.bmp,2,0,0,NaN,815.5174966,805.7314234,NaN,3,1,0
1,8,9,1,2,1,4,0,4_2_3_2.bmp,4_3_3_0.bmp,4_2_3_3.bmp,2,1,1,0.732891719,817.5955853,818.1001787,822.8374794,3,1,1
1,8,10,1,2,1,4,0,4_2_3_2.bmp,4_3_3_0.bmp,4_2_3_3.bmp,2,1,1,0.696389565,823.6686016,818.1001787,824.8694404,3,1,0
1,8,11,1,2,1,4,0,4_2_3_2.bmp,4_3_3_0.bmp,4_3_3_0.bmp,2,1,1,0.465415676,825.7315532,818.1001787,826.7014823,3,1,0
1,8,12,1,2,1,4,1,4_2_3_2.bmp,4_3_3_0.bmp,4_3_5_1.bmp,1,2,1,0.460955063,827.7997402,818.1001787,828.7652848,3,1,0
1,8,13,1,2,1,1,0,1_2_4_3.bmp,1_3_5_3.bmp,1_2_4_2.bmp,2,1,1,1.064886207,829.8790232,830.3836764,835.4530374,3,1,1
1,8,14,1,2,1,1,0,1_2_4_3.bmp,1_3_5_3.bmp,1_3_5_2.bmp,1,1,0,1.065801105,835.9545919,830.3836764,837.5250228,3,1,0
1,8,15,1,2,1,1,0,1_2_4_3.bmp,1_3_5_3.bmp,1_3_5_2.bmp,1,1,0,0.657919406,838.0185452,830.3836764,839.1809529,3,1,0
1,8,16,1,2,1,1,1,1_2_4_3.bmp,1_3_5_3.bmp,1_3_5_1.bmp,1,2,1,0.626400965,840.0897465,830.3836764,841.2208181,3,1,0
1,8,17,1,2,1,4,0,4_3_5_2.bmp,4_1_2_1.bmp,4_1_2_3.bmp,1,1,0,1.489723704,842.1657776,842.6703668,848.1645611,3,1,1
1,8,18,1,2,1,4,0,4_3_5_2.bmp,4_1_2_1.bmp,4_1_2_3.bmp,1,1,0,0.610640693,848.2334374,842.6703668,849.3486357,3,1,0
1,8,19,1,2,1,4,0,4_3_5_2.bmp,4_1_2_1.bmp,4_1_2_3.bmp,1,1,0,0.469273268,850.2947703,842.6703668,851.2685577,3,1,0
1,8,20,1,2,1,4,1,4_3_5_2.bmp,4_1_2_1.bmp,4_1_2_3.bmp,1,1,0,0.438779091,852.3573136,842.6703668,853.3004788,3,1,0
1,8,21,1,2,1,2,0,2_2_3_2.bmp,2_4_4_0.bmp,2_2_3_3.bmp,2,0,0,NaN,854.4340063,854.9395128,NaN,3,1,1
1,8,22,1,2,1,2,0,2_2_3_2.bmp,2_4_4_0.bmp,2_4_5_1.bmp,1,0,0,NaN,860.5109415,854.9395128,NaN,3,1,0
1,8,23,1,2,1,2,0,2_2_3_2.bmp,2_4_4_0.bmp,2_4_5_1.bmp,1,1,0,0.589872672,862.5737996,854.9395128,863.6681557,3,1,0
1,8,24,1,2,1,2,1,2_2_3_2.bmp,2_4_4_0.bmp,2_4_5_1.bmp,1,1,0,0.353996194,864.6413689,854.9395128,865.4999829,3,1,0
1,8,25,1,2,1,1,0,1_3_5_2.bmp,1_3_4_3.bmp,1_3_4_1.bmp,1,2,1,0.871923075,866.726686,867.2312819,872.1077878,3,1,1
1,8,26,1,2,1,1,0,1_3_5_2.bmp,1_3_4_3.bmp,1_5_5_0.bmp,2,1,1,0.636219962,872.798978,867.2312819,873.9397024,3,1,0
1,8,27,1,2,1,1,0,1_3_5_2.bmp,1_3_4_3.bmp,1_3_4_1.bmp,1,1,0,0.565737407,874.8614485,867.2312819,875.9317018,3,1,0
1,8,28,1,2,1,1,1,1_3_5_2.bmp,1_3_4_3.bmp,1_3_4_2.bmp,1,1,0,0.498645531,876.9365208,867.2312819,877.9395576,3,1,0
1,8,29,1,2,1,2,0,2_4_4_0.bmp,2_2_4_1.bmp,2_2_4_3.bmp,1,1,0,0.590380748,879.015942,879.5204919,884.1154201,3,1,1
1,8,30,1,2,1,2,0,2_4_4_0.bmp,2_2_4_1.bmp,2_4_5_1.bmp,2,1,1,0.62584121,885.0890542,879.5204919,886.2192566,3,1,0
1,1,1,1,2,1,2,0,2_1_2_1.bmp,2_3_4_1.bmp,2_1_2_3.bmp,2,1,1,0.864630937,16.24580454,16.75298401,21.62484128,3,2,0
1,1,2,1,2,1,2,0,2_1_2_1.bmp,2_3_4_1.bmp,2_3_4_3.bmp,1,2,1,0.443685285,22.33090983,16.75298401,23.28082874,3,2,0
1,1,3,1,2,1,2,0,2_1_2_1.bmp,2_3_4_1.bmp,2_3_4_3.bmp,1,2,1,0.568036219,24.39190269,16.75298401,25.46452602,3,2,0
1,1,4,1,2,1,2,1,2_1_2_1.bmp,2_3_4_1.bmp,2_1_2_3.bmp,2,1,1,0.564050631,26.45192327,16.75298401,27.52051203,3,2,0
1,1,5,1,2,1,3,0,3_2_2_0.bmp,3_1_3_1.bmp,3_1_3_3.bmp,1,1,0,0.571141461,28.60517084,29.11232026,33.68825043,3,2,1
1,1,6,1,2,1,3,0,3_2_2_0.bmp,3_1_3_1.bmp,3_1_3_3.bmp,1,1,0,0.418851153,34.68506046,29.11232026,35.60820667,3,2,0
1,1,7,1,2,1,3,0,3_2_2_0.bmp,3_1_3_1.bmp,3_2_5_1.bmp,2,1,1,0.35023595,36.77762705,29.11232026,37.63218029,3,2,0
1,1,8,1,2,1,3,1,3_2_2_0.bmp,3_1_3_1.bmp,3_2_3_2.bmp,2,1,1,0.346206796,38.86949957,29.11232026,39.72007234,3,2,0
1,1,9,1,2,1,1,0,1_1_1_0.bmp,1_5_5_0.bmp,1_4_5_1.bmp,1,1,0,0.796987719,40.98929375,41.4941062,46.29580031,3,2,1
1,1,10,1,2,1,1,0,1_1_1_0.bmp,1_5_5_0.bmp,1_1_5_2.bmp,2,1,1,1.017359615,47.06172087,41.4941062,48.58372739,3,2,0
1,1,11,1,2,1,1,0,1_1_1_0.bmp,1_5_5_0.bmp,1_1_5_2.bmp,1,1,0,0.537234372,49.11777689,41.4941062,50.15965966,3,2,0
1,1,12,1,2,1,1,1,1_1_1_0.bmp,1_5_5_0.bmp,1_1_5_2.bmp,1,1,0,0.369774193,51.1732386,41.4941062,52.04757166,3,2,0
1,1,13,1,2,1,2,0,2_3_3_0.bmp,2_4_4_0.bmp,2_3_5_2.bmp,2,1,1,0.42899074,53.29307364,53.79767517,58.23135036,3,2,1
1,1,14,1,2,1,2,0,2_3_3_0.bmp,2_4_4_0.bmp,2_4_5_2.bmp,1,2,1,0.456078314,59.35853613,53.79767517,60.31930941,3,2,0
1,1,15,1,2,1,2,0,2_3_3_0.bmp,2_4_4_0.bmp,2_4_5_2.bmp,1,2,1,0.455764034,61.41481389,53.79767517,62.37521761,3,2,0
1,1,16,1,2,1,2,1,2_3_3_0.bmp,2_4_4_0.bmp,2_4_5_2.bmp,1,2,1,0.391527419,63.4709988,53.79767517,64.36713586,3,2,0
1,1,17,1,2,1,3,0,3_3_4_2.bmp,3_4_4_0.bmp,3_4_4_0.bmp,2,2,0,0.731803156,65.60589164,66.11073684,70.84693481,3,2,1
1,1,18,1,2,1,3,0,3_3_4_2.bmp,3_4_4_0.bmp,3_4_5_2.bmp,1,1,0,0.647686677,71.7028251,66.11073684,72.85487534,3,2,0
1,1,19,1,2,1,3,0,3_3_4_2.bmp,3_4_4_0.bmp,3_4_4_0.bmp,2,1,1,1.137652551,73.77286237,66.11073684,75.41479977,3,2,0
1,1,20,1,2,1,3,1,3_3_4_2.bmp,3_4_4_0.bmp,3_4_5_1.bmp,1,1,0,0.943117718,75.86326325,66.11073684,77.31068474,3,2,0
1,1,21,1,2,1,1,0,1_1_4_2.bmp,1_1_1_0.bmp,1_1_2_2.bmp,1,2,1,0.754293708,77.99877863,78.50354992,83.26251126,3,2,1
1,1,22,1,2,1,1,0,1_1_4_2.bmp,1_1_1_0.bmp,1_1_4_2.bmp,1,2,1,0.504397517,84.06149763,78.50354992,85.0704435,3,2,0
1,1,23,1,2,1,1,0,1_1_4_2.bmp,1_1_1_0.bmp,1_1_4_1.bmp,1,2,1,0.880844001,86.12486622,78.50354992,87.51038266,3,2,0
1,1,24,1,2,1,1,1,1_1_4_2.bmp,1_1_1_0.bmp,1_4_4_0.bmp,2,1,1,0.578792347,88.18689777,78.50354992,89.27031748,3,2,0
1,1,25,1,2,1,3,0,3_1_5_2.bmp,3_5_5_0.bmp,3_1_5_1.bmp,1,2,1,0.887142221,90.40965861,90.91440707,95.80606008,3,2,1
1,1,26,1,2,1,3,0,3_1_5_2.bmp,3_5_5_0.bmp,3_1_5_3.bmp,2,2,0,0.927833673,96.47792438,90.91440707,97.91004651,3,2,0
1,1,27,1,2,1,3,0,3_1_5_2.bmp,3_5_5_0.bmp,3_1_5_3.bmp,2,1,1,0.660034637,98.54562949,90.91440707,99.70994267,3,2,0
1,1,28,1,2,1,3,1,3_1_5_2.bmp,3_5_5_0.bmp,3_1_5_2.bmp,1,1,0,0.433592569,100.6119237,90.91440707,101.5498696,3,2,0
1,1,29,1,2,1,2,0,2_2_3_1.bmp,2_1_5_3.bmp,2_2_3_3.bmp,2,2,0,0.496588589,102.7357614,103.2404954,107.7417577,3,2,1
1,1,30,1,2,1,2,0,2_2_3_1.bmp,2_1_5_3.bmp,2_2_3_3.bmp,2,2,0,0.40627845,108.7986354,103.2404954,109.7095857,3,2,0
1,2,1,1,2,2,1,0,1_1_3_1.bmp,1_3_5_3.bmp,1_1_1_0.bmp,2,1,1,0.559322609,126.9836268,127.4885204,132.0527951,4,2,0
1,2,2,1,2,2,1,0,1_1_3_1.bmp,1_3_5_3.bmp,1_1_3_3.bmp,2,1,1,0.954809176,133.0492873,127.4885204,134.508692,4,2,0
1,2,3,1,2,2,1,0,1_1_3_1.bmp,1_3_5_3.bmp,1_1_1_0.bmp,2,1,1,0.56237377,135.1056678,127.4885204,136.1726341,4,2,0
1,2,4,1,2,2,1,1,1_1_3_1.bmp,1_3_5_3.bmp,1_3_5_1.bmp,1,2,1,0.651853741,137.1919641,127.4885204,138.3485483,4,2,0
1,2,5,1,2,2,4,0,4_3_5_3.bmp,4_1_3_3.bmp,4_1_3_1.bmp,1,1,0,0.666876988,139.267994,139.772671,144.4443478,4,2,1
1,2,6,1,2,2,4,0,4_3_5_3.bmp,4_1_3_3.bmp,4_1_3_2.bmp,1,2,1,0.463609317,145.3320369,139.772671,146.3002627,4,2,0
1,2,7,1,2,2,4,0,4_3_5_3.bmp,4_1_3_3.bmp,4_1_3_1.bmp,1,1,0,0.736099418,147.3874232,139.772671,148.6281896,4,2,0
1,2,8,1,2,2,4,1,4_3_5_3.bmp,4_1_3_3.bmp,4_3_5_1.bmp,2,2,0,0.588900687,149.4785791,139.772671,150.5721074,4,2,0
1,2,9,1,2,2,3,0,3_5_5_0.bmp,3_3_5_2.bmp,3_3_5_3.bmp,1,1,0,0.464982715,151.6214731,152.1266648,156.5959924,4,2,1
1,2,10,1,2,2,3,0,3_5_5_0.bmp,3_3_5_2.bmp,3_1_5_1.bmp,2,2,0,0.432389532,157.7229105,152.1266648,158.6599307,4,2,0
1,2,11,1,2,2,3,0,3_5_5_0.bmp,3_3_5_2.bmp,3_4_5_2.bmp,2,1,1,0.582353687,159.8129998,152.1266648,160.8997411,4,2,0
1,2,12,1,2,2,3,1,3_5_5_0.bmp,3_3_5_2.bmp,3_1_5_1.bmp,2,2,0,0.561000672,161.9143223,152.1266648,162.9797434,4,2,0
1,2,13,1,2,2,4,0,4_2_3_2.bmp,4_1_1_0.bmp,4_2_3_3.bmp,2,1,1,0.535369724,163.9827347,164.4875334,169.027568,4,2,1
1,2,14,1,2,2,4,0,4_2_3_2.bmp,4_1_1_0.bmp,4_3_3_0.bmp,2,1,1,0.562467513,170.0483568,164.4875334,171.1154573,4,2,0
1,2,15,1,2,2,4,0,4_2_3_2.bmp,4_1_1_0.bmp,4_1_5_1.bmp,1,2,1,0.605341799,172.109367,164.4875334,173.2193179,4,2,0
1,2,16,1,2,2,4,1,4_2_3_2.bmp,4_1_1_0.bmp,4_2_3_3.bmp,2,1,1,0.598655987,174.1962372,164.4875334,175.2993782,4,2,0
1,2,17,1,2,2,3,0,3_1_5_2.bmp,3_3_3_0.bmp,3_3_5_2.bmp,1,1,0,0.464430772,176.3175058,176.8222485,181.2910371,4,2,1
1,2,18,1,2,2,3,0,3_1_5_2.bmp,3_3_3_0.bmp,3_3_5_1.bmp,1,2,1,0.495234722,182.4346258,176.8222485,183.4350104,4,2,0
1,2,19,1,2,2,3,0,3_1_5_2.bmp,3_3_3_0.bmp,3_3_5_2.bmp,1,1,0,0.703786564,184.4988811,176.8222485,185.7068627,4,2,0
1,2,20,1,2,2,3,1,3_1_5_2.bmp,3_3_3_0.bmp,3_3_5_1.bmp,1,2,1,0.579778454,186.5989976,176.8222485,187.6828641,4,2,0
1,2,21,1,2,2,2,0,2_1_2_1.bmp,2_2_4_1.bmp,2_1_2_3.bmp,2,2,0,0.435953575,188.7612463,189.2660365,193.7066593,4,2,1
1,2,22,1,2,2,2,0,2_1_2_1.bmp,2_2_4_1.bmp,2_2_2_0.bmp,1,2,1,0.425378022,194.8241904,189.2660365,195.7545972,4,2,0
1,2,23,1,2,2,2,0,2_1_2_1.bmp,2_2_4_1.bmp,2_1_1_0.bmp,2,1,1,0.530433785,196.8874802,189.2660365,197.9225513,4,2,0
1,2,24,1,2,2,2,1,2_1_2_1.bmp,2_2_4_1.bmp,2_1_2_3.bmp,2,1,1,0.742086363,198.9875766,189.2660365,200.2343601,4,2,0
1,2,25,1,2,2,4,0,4_1_5_2.bmp,4_3_3_0.bmp,4_1_5_3.bmp,2,1,1,0.741772684,201.06292,201.5676862,206.3141442,4,2,1
1,2,26,1,2,2,4,0,4_1_5_2.bmp,4_3_3_0.bmp,4_3_5_2.bmp,1,1,0,0.63974735,207.1293007,201.5676862,208.274176,4,2,0
1,2,27,1,2,2,4,0,4_1_5_2.bmp,4_3_3_0.bmp,4_5_5_0.bmp,2,1,1,0.530220759,209.2312425,201.5676862,210.2660263,4,2,0
1,2,28,1,2,2,4,1,4_1_5_2.bmp,4_3_3_0.bmp,4_1_5_3.bmp,2,1,1,0.785453702,211.2879908,201.5676862,212.577933,4,2,0
1,2,29,1,2,2,3,0,3_5_5_0.bmp,3_2_5_2.bmp,3_4_5_2.bmp,2,1,1,0.523621479,213.4809371,213.9858292,218.513764,4,2,1
1,2,30,1,2,2,3,0,3_5_5_0.bmp,3_2_5_2.bmp,3_1_5_2.bmp,2,1,1,0.526894979,219.5784294,213.9858292,220.6096988,4,2,0
1,3,1,2,2,1,2,0,2_2_5_1.bmp,2_2_3_2.bmp,2_2_2_0.bmp,2,1,1,0.523181908,237.7762143,238.2809931,242.8089009,7,2,0
1,3,2,2,2,1,2,1,2_2_5_1.bmp,2_2_3_2.bmp,2_2_3_3.bmp,1,2,1,0.426532686,243.8457732,238.2809931,244.7768122,7,2,0
1,3,3,2,2,1,4,0,4_5_5_0.bmp,4_4_5_2.bmp,4_1_5_2.bmp,2,2,0,0.633657348,245.9536572,246.4584573,251.0966486,7,2,1
1,3,4,2,2,1,4,0,4_5_5_0.bmp,4_4_5_2.bmp,4_3_5_2.bmp,2,1,1,0.753880878,252.0219705,246.4584573,253.2805232,7,2,0
1,3,5,2,2,1,4,0,4_5_5_0.bmp,4_4_5_2.bmp,4_2_5_1.bmp,2,2,0,0.558770666,254.0813123,246.4584573,255.1445051,7,2,0
1,3,6,2,2,1,4,0,4_5_5_0.bmp,4_4_5_2.bmp,4_2_5_1.bmp,2,2,0,0.510135381,256.137709,246.4584573,257.1523991,7,2,0
1,3,7,2,2,1,4,0,4_5_5_0.bmp,4_4_5_2.bmp,4_1_5_2.bmp,2,1,1,0.966512952,258.225279,246.4584573,259.6963325,7,2,0
1,3,8,2,2,1,4,1,4_5_5_0.bmp,4_4_5_2.bmp,4_5_5_0.bmp,1,1,0,0.806620132,260.2810192,246.4584573,261.5922571,7,2,0
1,3,9,2,2,1,1,0,1_1_4_3.bmp,1_2_2_0.bmp,1_1_4_1.bmp,2,0,0,NaN,262.3523833,262.8580782,NaN,7,2,1
1,3,10,2,2,1,1,0,1_1_4_3.bmp,1_2_2_0.bmp,1_1_4_1.bmp,2,2,0,0.912889447,268.4144371,262.8580782,269.8319236,7,2,0
1,3,11,2,2,1,1,0,1_1_4_3.bmp,1_2_2_0.bmp,1_2_5_2.bmp,1,2,1,0.604231603,270.5151257,262.8580782,271.6238471,7,2,0
1,3,12,2,2,1,1,1,1_1_4_3.bmp,1_2_2_0.bmp,1_1_4_2.bmp,2,2,0,0.559321708,272.5759209,262.8580782,273.6397927,7,2,0
1,3,13,2,2,1,3,0,3_3_5_2.bmp,3_2_5_3.bmp,3_5_5_0.bmp,2,2,0,0.832609528,274.7220421,275.2267155,280.0635507,7,2,1
1,3,14,2,2,1,3,0,3_3_5_2.bmp,3_2_5_3.bmp,3_3_5_3.bmp,2,0,0,NaN,280.8249902,275.2267155,NaN,7,2,0
1,3,15,2,2,1,3,1,3_3_5_2.bmp,3_2_5_3.bmp,3_3_5_3.bmp,2,2,0,0.497240886,282.9178134,275.2267155,283.9195284,7,2,0
1,3,16,2,2,1,2,0,2_1_5_2.bmp,2_4_4_0.bmp,2_1_5_3.bmp,2,1,1,0.573875337,285.0681432,285.5729325,290.1511798,7,2,1
